drugbank_id	group	drugbank-id	id	name	organism	known_action	position	resource	uniprot_ids
DB00751	approved	DB00751	BE0000112	Histamine H2 receptor	Humans	yes	2	UniProtKB	P25021
DB00752	approved	DB00752	BE0002196	Amine oxidase [flavin-containing] B	Humans	yes	1	UniProtKB	P27338
DB00752	approved	DB00752	BE0002198	Amine oxidase [flavin-containing] A	Humans	yes	1	UniProtKB	P21397
DB00753	approved	DB00753	BE0000781	Potassium voltage-gated channel subfamily A member 1	Humans	yes	5	UniProtKB	Q09470
DB00753	approved	DB00753	BE0004797	GABA(A) Receptor	Humans	yes	10	UniProtKB	P14867
DB00753	approved	DB00753	BE0000640	Glutamate receptor 1	Humans	yes	4	UniProtKB	P42261
DB00753	approved	DB00753	BE0000795	Gamma-aminobutyric acid receptor subunit alpha-1	Humans	yes	1	UniProtKB	P14867
DB00753	approved	DB00753	BE0000433	Glycine receptor subunit alpha-1	Humans	yes	3	UniProtKB	P23415
DB00753	approved	DB00753	BE0000218	Calcium-transporting ATPase type 2C member 1	Humans	yes	2	UniProtKB	P98194
DB00754	approved	DB00754	BE0000197	Sodium channel protein type 5 subunit alpha	Humans	yes	NA	UniProtKB	Q14524
DB00755	approved	DB00755	BE0000144	Retinoic acid receptor gamma	Humans	yes	3	UniProtKB	P13631
DB00755	approved	DB00755	BE0000078	Retinoic acid receptor RXR-beta	Humans	yes	1	UniProtKB	P28702
DB00755	approved	DB00755	BE0000707	Retinoic acid receptor RXR-gamma	Humans	yes	2	UniProtKB	P48443
DB00756	approved	DB00756	BE0002252	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial	Humans	yes	2	UniProtKB	O14521
DB00757	approved	DB00757	BE0000311	5-hydroxytryptamine receptor 3A	Humans	yes	NA	UniProtKB	P46098
DB00758	approved	DB00758	BE0000110	P2Y purinoceptor 12	Humans	yes	1	UniProtKB	Q9H244
DB00762	approved	DB00762	BE0000971	DNA topoisomerase 1	Humans	yes	NA	UniProtKB	P11387
DB00762	approved	DB00762	BE0000091	DNA topoisomerase I, mitochondrial	Humans	yes	NA	UniProtKB	Q969P6
DB00763	approved	DB00763	BE0000507	Thyroid peroxidase	Humans	yes	NA	UniProtKB	P07202
DB00765	approved	DB00765	BE0000614	Tyrosine 3-monooxygenase	Humans	yes	NA	UniProtKB	P07101
DB00768	approved	DB00768	BE0000442	Histamine H1 receptor	Humans	yes	1	UniProtKB	P35367
DB00769	approved	DB00769	BE0000794	Glucocorticoid receptor	Humans	yes	1	UniProtKB	P04150
DB00770	approved	DB00770	BE0000368	Prostaglandin E2 receptor EP2 subtype	Humans	yes	NA	UniProtKB	P43116
DB00770	approved	DB00770	BE0000064	Prostaglandin E2 receptor EP1 subtype	Humans	yes	NA	UniProtKB	P34995
DB00771	approved	DB00771	BE0000092	Muscarinic acetylcholine receptor M1	Humans	yes	NA	UniProtKB	P11229
DB00772	approved	DB00772	BE0002180	Cholinesterase	Humans	yes	NA	UniProtKB	P06276
DB00773	approved	DB00773	BE0000742	DNA topoisomerase 2-alpha	Humans	yes	1	UniProtKB	P11388
DB00774	approved	DB00774	BE0000502	Solute carrier family 12 member 1	Humans	yes	3	UniProtKB	Q13621
DB00775	approved	DB00775	BE0001155	Integrin beta-3	Humans	yes	2	UniProtKB	P05106
DB00775	approved	DB00775	BE0000439	Integrin alpha-IIb	Humans	yes	1	UniProtKB	P08514
DB00777	approved	DB00777	BE0000442	Histamine H1 receptor	Humans	yes	1	UniProtKB	P35367
DB00780	approved	DB00780	BE0002198	Amine oxidase [flavin-containing] A	Humans	yes	1	UniProtKB	P21397
DB00780	approved	DB00780	BE0002196	Amine oxidase [flavin-containing] B	Humans	yes	2	UniProtKB	P27338
DB00782	approved	DB00782	BE0000092	Muscarinic acetylcholine receptor M1	Humans	yes	NA	UniProtKB	P11229
DB00783	approved	DB00783	BE0000792	Estrogen receptor beta	Humans	yes	2	UniProtKB	Q92731
DB00783	approved	DB00783	BE0000123	Estrogen receptor alpha	Humans	yes	1	UniProtKB	P03372
DB00784	approved	DB00784	BE0000262	Prostaglandin G/H synthase 2	Humans	yes	NA	UniProtKB	P35354
DB00785	approved	DB00785	BE0000560	Muscarinic acetylcholine receptor M2	Humans	yes	1	UniProtKB	P08172
DB00788	approved	DB00788	BE0000262	Prostaglandin G/H synthase 2	Humans	yes	1	UniProtKB	P35354
DB00788	approved	DB00788	BE0000017	Prostaglandin G/H synthase 1	Humans	yes	1	UniProtKB	P23219
DB00790	approved	DB00790	BE0000221	Angiotensin-converting enzyme	Humans	yes	NA	UniProtKB	P12821
DB00792	approved	DB00792	BE0000442	Histamine H1 receptor	Humans	yes	NA	UniProtKB	P35367
DB00794	approved	DB00794	BE0000471	Gamma-aminobutyric acid receptor subunit alpha-5	Humans	yes	7	UniProtKB	P31644
DB00794	approved	DB00794	BE0004797	GABA(A) Receptor	Humans	yes	13	UniProtKB	P14867
DB00794	approved	DB00794	BE0000381	Gamma-aminobutyric acid receptor subunit alpha-2	Humans	yes	5	UniProtKB	P47869
DB00794	approved	DB00794	BE0000795	Gamma-aminobutyric acid receptor subunit alpha-1	Humans	yes	NA	UniProtKB	P14867
DB00794	approved	DB00794	BE0000478	Gamma-aminobutyric acid receptor subunit alpha-4	Humans	yes	6	UniProtKB	P48169
DB00794	approved	DB00794	BE0000764	Gamma-aminobutyric acid receptor subunit alpha-6	Humans	yes	8	UniProtKB	Q16445
DB00794	approved	DB00794	BE0000523	Gamma-aminobutyric acid receptor subunit alpha-3	Humans	yes	5	UniProtKB	P34903
DB00795	approved	DB00795	BE0000017	Prostaglandin G/H synthase 1	Humans	yes	3	UniProtKB	P23219
DB00795	approved	DB00795	BE0000262	Prostaglandin G/H synthase 2	Humans	yes	2	UniProtKB	P35354
DB00795	approved	DB00795	BE0000215	Peroxisome proliferator-activated receptor gamma	Humans	yes	4	UniProtKB	P37231
DB00795	approved	DB00795	BE0000248	Arachidonate 5-lipoxygenase	Humans	yes	1	UniProtKB	P09917
DB00796	approved	DB00796	BE0000062	Type-1 angiotensin II receptor	Humans	yes	NA	UniProtKB	P30556
DB00797	approved	DB00797	BE0000501	Alpha-1A adrenergic receptor	Humans	yes	NA	UniProtKB	P35348
DB00799	approved	DB00799	BE0000078	Retinoic acid receptor RXR-beta	Humans	yes	NA	UniProtKB	P28702
DB00799	approved	DB00799	BE0000663	Retinoic acid receptor alpha	Humans	yes	NA	UniProtKB	P10276
DB00799	approved	DB00799	BE0000206	Retinoic acid receptor beta	Humans	yes	NA	UniProtKB	P10826
DB00799	approved	DB00799	BE0000144	Retinoic acid receptor gamma	Humans	yes	NA	UniProtKB	P13631
DB00800	approved	DB00800	BE0000020	Dopamine D1 receptor	Humans	yes	NA	UniProtKB	P21728
DB00800	approved	DB00800	BE0000145	Dopamine D5 receptor	Humans	yes	NA	UniProtKB	P21918
DB00801	approved	DB00801	BE0004797	GABA(A) Receptor	Humans	yes	1	UniProtKB	P14867
DB00802	approved	DB00802	BE0000770	Mu-type opioid receptor	Humans	yes	NA	UniProtKB	P35372
DB00804	approved	DB00804	BE0000092	Muscarinic acetylcholine receptor M1	Humans	yes	NA	UniProtKB	P11229
DB00805	approved	DB00805	BE0000426	Acetylcholinesterase	Humans	yes	5	UniProtKB	P22303
DB00805	approved	DB00805	BE0002198	Amine oxidase [flavin-containing] A	Humans	yes	1	UniProtKB	P21397
DB00805	approved	DB00805	BE0000393	5-hydroxytryptamine receptor 2B	Humans	yes	2	UniProtKB	P41595
DB00805	approved	DB00805	BE0000451	5-hydroxytryptamine receptor 2A	Humans	yes	3	UniProtKB	P28223
DB00805	approved	DB00805	BE0000533	5-hydroxytryptamine receptor 2C	Humans	yes	4	UniProtKB	P28335
DB00806	approved	DB00806	BE0000924	Adenosine receptor A2a	Humans	yes	2	UniProtKB	P29274
DB00806	approved	DB00806	BE0000013	Adenosine receptor A1	Humans	yes	1	UniProtKB	P30542
DB00807	approved	DB00807	BE0000177	Sodium channel protein type 10 subunit alpha	Humans	yes	NA	UniProtKB	Q9Y5Y9
DB00808	approved	DB00808	BE0000419	Solute carrier family 12 member 3	Humans	yes	2	UniProtKB	P55017
DB00809	approved	DB00809	BE0000405	Muscarinic acetylcholine receptor M4	Humans	yes	NA	UniProtKB	P08173
DB00810	approved	DB00810	BE0000092	Muscarinic acetylcholine receptor M1	Humans	yes	1	UniProtKB	P11229
DB00811	approved	DB00811	BE0000761	Inosine-5'-monophosphate dehydrogenase 1	Humans	yes	0	UniProtKB	P20839
DB00812	approved	DB00812	BE0000117	Prostacyclin synthase	Humans	yes	NA	UniProtKB	Q16647
DB00812	approved	DB00812	BE0000017	Prostaglandin G/H synthase 1	Humans	yes	4	UniProtKB	P23219
DB00812	approved	DB00812	BE0000262	Prostaglandin G/H synthase 2	Humans	yes	NA	UniProtKB	P35354
DB00813	approved	DB00813	BE0000420	Delta-type opioid receptor	Humans	yes	2	UniProtKB	P41143
DB00813	approved	DB00813	BE0000770	Mu-type opioid receptor	Humans	yes	1	UniProtKB	P35372
DB00814	approved	DB00814	BE0000262	Prostaglandin G/H synthase 2	Humans	yes	NA	UniProtKB	P35354
DB00816	approved	DB00816	BE0000694	Beta-2 adrenergic receptor	Humans	yes	NA	UniProtKB	P07550
DB00818	approved	DB00818	BE0002345	Gamma-aminobutyric acid receptor subunit beta-3	Humans	yes	2	UniProtKB	P28472
DB00818	approved	DB00818	BE0002346	Gamma-aminobutyric acid receptor subunit beta-2	Humans	yes	1	UniProtKB	P47870
DB00818	approved	DB00818	BE0004797	GABA(A) Receptor	Humans	yes	15	UniProtKB	P14867
DB00819	approved	DB00819	BE0001653	Carbonic anhydrase 12	Humans	yes	4	UniProtKB	O43570
DB00819	approved	DB00819	BE0000322	Carbonic anhydrase 2	Humans	yes	2	UniProtKB	P00918
DB00819	approved	DB00819	BE0000535	Carbonic anhydrase 4	Humans	yes	3	UniProtKB	P22748
DB00819	approved	DB00819	BE0003625	Carbonic anhydrase 3	Humans	yes	6	UniProtKB	P07451
DB00819	approved	DB00819	BE0000267	Carbonic anhydrase 1	Humans	yes	1	UniProtKB	P00915
DB00819	approved	DB00819	BE0003629	Carbonic anhydrase 7	Humans	yes	7	UniProtKB	P43166
DB00819	approved	DB00819	BE0003634	Carbonic anhydrase 14	Humans	yes	5	UniProtKB	Q9ULX7
DB00820	approved	DB00820	BE0000182	cGMP-specific 3',5'-cyclic phosphodiesterase	Humans	yes	NA	UniProtKB	O76074
DB00821	approved	DB00821	BE0000262	Prostaglandin G/H synthase 2	Humans	yes	NA	UniProtKB	P35354
DB00822	approved	DB00822	BE0000133	Aldehyde dehydrogenase, mitochondrial	Humans	yes	NA	UniProtKB	P05091
DB00822	approved	DB00822	BE0000138	Dopamine beta-hydroxylase	Humans	yes	1	UniProtKB	P09172
DB00823	approved	DB00823	BE0000123	Estrogen receptor alpha	Humans	yes	2	UniProtKB	P03372
DB00823	approved	DB00823	BE0000557	Progesterone receptor	Humans	yes	1	UniProtKB	P06401
DB00824	approved	DB00824	BE0000241	Adenosine receptor A2b	Humans	yes	NA	UniProtKB	P29275
DB00824	approved	DB00824	BE0001133	cAMP-specific 3',5'-cyclic phosphodiesterase 4A	Humans	yes	NA	UniProtKB	P27815
DB00824	approved	DB00824	BE0000487	cAMP-specific 3',5'-cyclic phosphodiesterase 4B	Humans	yes	NA	UniProtKB	Q07343
DB00825	approved	DB00825	BE0003416	Transient receptor potential cation channel subfamily V member 3	Humans	yes	3	UniProtKB	Q8NET8
DB00825	approved	DB00825	BE0001186	Transient receptor potential cation channel subfamily M member 8	Humans	yes	1	UniProtKB	Q7Z2W7
DB00825	approved	DB00825	BE0008715	Voltage-dependent L-type calcium channel	Humans	yes	5	UniProtKB	Q13936
DB00825	approved	DB00825	BE0001122	Transient receptor potential cation channel subfamily A member 1	Humans	yes	2	UniProtKB	O75762
DB00829	approved	DB00829	BE0008668	GABA(A) Receptor Benzodiazepine Binding Site	Humans	yes	4	UniProtKB	P14867
DB00829	approved	DB00829	BE0004797	GABA(A) Receptor	Humans	yes	3	UniProtKB	P14867
DB00830	approved	DB00830	BE0000486	Sodium-dependent noradrenaline transporter	Humans	yes	NA	UniProtKB	P23975
DB00830	approved	DB00830	BE0000647	Sodium-dependent dopamine transporter	Humans	yes	NA	UniProtKB	Q01959
DB00831	approved	DB00831	BE0000501	Alpha-1A adrenergic receptor	Humans	yes	3	UniProtKB	P35348
DB00831	approved	DB00831	BE0000666	Neuron-specific vesicular protein calcyon	Humans	yes	2	UniProtKB	Q9NYX4
DB00831	approved	DB00831	BE0000756	Dopamine D2 receptor	Humans	yes	1	UniProtKB	P14416
DB00834	approved	DB00834	BE0000794	Glucocorticoid receptor	Humans	yes	2	UniProtKB	P04150
DB00834	approved	DB00834	BE0000557	Progesterone receptor	Humans	yes	1	UniProtKB	P06401
DB00835	approved	DB00835	BE0000442	Histamine H1 receptor	Humans	yes	NA	UniProtKB	P35367
DB00836	approved	DB00836	BE0000770	Mu-type opioid receptor	Humans	yes	1	UniProtKB	P35372
DB00836	approved	DB00836	BE0000632	Kappa-type opioid receptor	Humans	yes	3	UniProtKB	P41145
DB00836	approved	DB00836	BE0000420	Delta-type opioid receptor	Humans	yes	2	UniProtKB	P41143
DB00838	approved	DB00838	BE0000794	Glucocorticoid receptor	Humans	yes	1	UniProtKB	P04150
DB00839	approved	DB00839	BE0008670	Sulfonylurea receptor 1, Kir6.2	Humans	yes	NA	UniProtKB	Q09428
DB00841	approved	DB00841	BE0004863	Alpha-1 adrenergic receptors	Humans	yes	2	UniProtKB	P35348
DB00841	approved	DB00841	BE0000172	Beta-1 adrenergic receptor	Humans	yes	NA	UniProtKB	P08588
DB00842	approved	DB00842	BE0004797	GABA(A) Receptor	Humans	yes	4	UniProtKB	P14867
DB00842	approved	DB00842	BE0008668	GABA(A) Receptor Benzodiazepine Binding Site	Humans	yes	5	UniProtKB	P14867
DB00843	approved	DB00843	BE0000426	Acetylcholinesterase	Humans	yes	1	UniProtKB	P22303
DB00844	approved	DB00844	BE0000420	Delta-type opioid receptor	Humans	yes	NA	UniProtKB	P41143
DB00844	approved	DB00844	BE0000770	Mu-type opioid receptor	Humans	yes	NA	UniProtKB	P35372
DB00844	approved	DB00844	BE0000632	Kappa-type opioid receptor	Humans	yes	NA	UniProtKB	P41145
DB00846	approved	DB00846	BE0000794	Glucocorticoid receptor	Humans	yes	1	UniProtKB	P04150
DB00848	approved	DB00848	BE0003585	Neuronal acetylcholine receptor subunit alpha-3	Humans	yes	1	UniProtKB	P32297
DB00849	approved	DB00849	BE0000523	Gamma-aminobutyric acid receptor subunit alpha-3	Humans	yes	4	UniProtKB	P34903
DB00849	approved	DB00849	BE0000795	Gamma-aminobutyric acid receptor subunit alpha-1	Humans	yes	NA	UniProtKB	P14867
DB00849	approved	DB00849	BE0000471	Gamma-aminobutyric acid receptor subunit alpha-5	Humans	yes	6	UniProtKB	P31644
DB00849	approved	DB00849	BE0000478	Gamma-aminobutyric acid receptor subunit alpha-4	Humans	yes	5	UniProtKB	P48169
DB00849	approved	DB00849	BE0000381	Gamma-aminobutyric acid receptor subunit alpha-2	Humans	yes	3	UniProtKB	P47869
DB00849	approved	DB00849	BE0000764	Gamma-aminobutyric acid receptor subunit alpha-6	Humans	yes	7	UniProtKB	Q16445
DB00850	approved	DB00850	BE0000756	Dopamine D2 receptor	Humans	yes	1	UniProtKB	P14416
DB00850	approved	DB00850	BE0000020	Dopamine D1 receptor	Humans	yes	2	UniProtKB	P21728
DB00852	approved	DB00852	BE0000501	Alpha-1A adrenergic receptor	Humans	yes	3	UniProtKB	P35348
DB00852	approved	DB00852	BE0000749	Sodium-dependent serotonin transporter	Humans	yes	5	UniProtKB	P31645
DB00852	approved	DB00852	BE0000486	Sodium-dependent noradrenaline transporter	Humans	yes	1	UniProtKB	P23975
DB00852	approved	DB00852	BE0000647	Sodium-dependent dopamine transporter	Humans	yes	2	UniProtKB	Q01959
DB00852	approved	DB00852	BE0000289	Alpha-2A adrenergic receptor	Humans	yes	4	UniProtKB	P08913
DB00854	approved	DB00854	BE0000770	Mu-type opioid receptor	Humans	yes	NA	UniProtKB	P35372
DB00855	approved	DB00855	BE0000050	Delta-aminolevulinic acid dehydratase	Humans	yes	NA	UniProtKB	P13716
DB00860	approved	DB00860	BE0000794	Glucocorticoid receptor	Humans	yes	1	UniProtKB	P04150
DB00861	approved	DB00861	BE0000262	Prostaglandin G/H synthase 2	Humans	yes	1	UniProtKB	P35354
DB00862	approved	DB00862	BE0000182	cGMP-specific 3',5'-cyclic phosphodiesterase	Humans	yes	NA	UniProtKB	O76074
DB00863	approved	DB00863	BE0000112	Histamine H2 receptor	Humans	yes	NA	UniProtKB	P25021
DB00864	approved	DB00864	BE0000695	Peptidyl-prolyl cis-trans isomerase FKBP1A	Humans	yes	NA	UniProtKB	P62942
DB00865	approved	DB00865	BE0000289	Alpha-2A adrenergic receptor	Humans	yes	2	UniProtKB	P08913
DB00865	approved	DB00865	BE0000501	Alpha-1A adrenergic receptor	Humans	yes	3	UniProtKB	P35348
DB00865	approved	DB00865	BE0000118	Synaptic vesicular amine transporter	Humans	yes	1	UniProtKB	Q05940
DB00867	approved	DB00867	BE0000694	Beta-2 adrenergic receptor	Humans	yes	NA	UniProtKB	P07550
DB00869	approved	DB00869	BE0000322	Carbonic anhydrase 2	Humans	yes	1	UniProtKB	P00918
DB00869	approved	DB00869	BE0000535	Carbonic anhydrase 4	Humans	yes	2	UniProtKB	P22748
DB00869	approved	DB00869	BE0000267	Carbonic anhydrase 1	Humans	yes	3	UniProtKB	P00915
DB00870	approved	DB00870	BE0000262	Prostaglandin G/H synthase 2	Humans	yes	2	UniProtKB	P35354
DB00870	approved	DB00870	BE0000017	Prostaglandin G/H synthase 1	Humans	yes	1	UniProtKB	P23219
DB00871	approved	DB00871	BE0000694	Beta-2 adrenergic receptor	Humans	yes	NA	UniProtKB	P07550
DB00872	approved	DB00872	BE0000165	Vasopressin V1a receptor	Humans	yes	NA	UniProtKB	P37288
DB00872	approved	DB00872	BE0000293	Vasopressin V2 receptor	Humans	yes	NA	UniProtKB	P30518
DB00875	approved	DB00875	BE0000020	Dopamine D1 receptor	Humans	yes	3	UniProtKB	P21728
DB00875	approved	DB00875	BE0000756	Dopamine D2 receptor	Humans	yes	1	UniProtKB	P14416
DB00875	approved	DB00875	BE0000451	5-hydroxytryptamine receptor 2A	Humans	yes	2	UniProtKB	P28223
DB00876	approved	DB00876	BE0000062	Type-1 angiotensin II receptor	Humans	yes	NA	UniProtKB	P30556
DB00877	approved	DB00877	BE0001015	Fibroblast growth factor 2	Humans	yes	3	UniProtKB	P09038
DB00877	approved	DB00877	BE0000695	Peptidyl-prolyl cis-trans isomerase FKBP1A	Humans	yes	2	UniProtKB	P62942
DB00877	approved	DB00877	BE0002386	Serine/threonine-protein kinase mTOR	Humans	yes	1	UniProtKB	P42345
DB00880	approved	DB00880	BE0000419	Solute carrier family 12 member 3	Humans	yes	NA	UniProtKB	P55017
DB00880	approved	DB00880	BE0000267	Carbonic anhydrase 1	Humans	yes	NA	UniProtKB	P00915
DB00880	approved	DB00880	BE0000322	Carbonic anhydrase 2	Humans	yes	NA	UniProtKB	P00918
DB00881	approved	DB00881	BE0000221	Angiotensin-converting enzyme	Humans	yes	NA	UniProtKB	P12821
DB00882	approved	DB00882	BE0000123	Estrogen receptor alpha	Humans	yes	NA	UniProtKB	P03372
DB00883	approved	DB00883	BE0000556	Atrial natriuretic peptide receptor 1	Humans	yes	NA	UniProtKB	P16066
DB00884	approved	DB00884	BE0000776	Farnesyl pyrophosphate synthase	Humans	yes	NA	UniProtKB	P14324
DB00887	approved	DB00887	BE0000601	Solute carrier family 12 member 4	Humans	yes	3	UniProtKB	Q9UP95
DB00887	approved	DB00887	BE0000047	Solute carrier family 12 member 5	Humans	yes	4	UniProtKB	Q9H2X9
DB00887	approved	DB00887	BE0000502	Solute carrier family 12 member 1	Humans	yes	1	UniProtKB	Q13621
DB00887	approved	DB00887	BE0000281	Solute carrier family 12 member 2	Humans	yes	2	UniProtKB	P55011
DB00889	approved	DB00889	BE0000311	5-hydroxytryptamine receptor 3A	Humans	yes	NA	UniProtKB	P46098
DB00890	approved	DB00890	BE0000123	Estrogen receptor alpha	Humans	yes	NA	UniProtKB	P03372
DB00892	approved	DB00892	BE0000177	Sodium channel protein type 10 subunit alpha	Humans	yes	NA	UniProtKB	Q9Y5Y9
DB00893	approved	DB00893	BE0000399	Ferritin heavy chain	Humans	yes	NA	UniProtKB	P02794
DB00893	approved	DB00893	BE0000130	Hemoglobin subunit alpha	Humans	yes	NA	UniProtKB	P69905
DB00893	approved	DB00893	BE0000085	Ferritin light chain	Humans	yes	NA	UniProtKB	P02792
DB00893	approved	DB00893	BE0000629	Hemoglobin subunit beta	Humans	yes	NA	UniProtKB	P68871
DB00894	approved	DB00894	BE0002090	Cytochrome P450 19A1	Humans	yes	NA	UniProtKB	P11511
DB00895	approved	DB00895	BE0000049	High affinity immunoglobulin epsilon receptor subunit gamma	Humans	yes	NA	UniProtKB	P30273
DB00895	approved	DB00895	BE0000015	High affinity immunoglobulin epsilon receptor subunit alpha	Humans	yes	NA	UniProtKB	P12319
DB00896	approved	DB00896	BE0000794	Glucocorticoid receptor	Humans	yes	1	UniProtKB	P04150
DB00897	approved	DB00897	BE0004797	GABA(A) Receptor	Humans	yes	1	UniProtKB	P14867
DB00897	approved	DB00897	BE0008668	GABA(A) Receptor Benzodiazepine Binding Site	Humans	yes	3	UniProtKB	P14867
DB00898	approved	DB00898	BE0000745	Glycine receptor subunit alpha-2	Humans	yes	NA	UniProtKB	P23416
DB00898	approved	DB00898	BE0000433	Glycine receptor subunit alpha-1	Humans	yes	NA	UniProtKB	P23415
DB00898	approved	DB00898	BE0000641	Glutamate receptor ionotropic, NMDA 3A	Humans	yes	NA	UniProtKB	Q8TCU5
DB00898	approved	DB00898	BE0000795	Gamma-aminobutyric acid receptor subunit alpha-1	Humans	yes	NA	UniProtKB	P14867
DB00899	approved	DB00899	BE0000770	Mu-type opioid receptor	Humans	yes	NA	UniProtKB	P35372
DB00902	approved	DB00902	BE0000442	Histamine H1 receptor	Humans	yes	NA	UniProtKB	P35367
DB00903	approved	DB00903	BE0000502	Solute carrier family 12 member 1	Humans	yes	NA	UniProtKB	Q13621
DB00903	approved	DB00903	BE0000732	Sodium/potassium-transporting ATPase subunit alpha-1	Humans	yes	NA	UniProtKB	P05023
DB00904	approved	DB00904	BE0000311	5-hydroxytryptamine receptor 3A	Humans	yes	1	UniProtKB	P46098
DB00905	approved	DB00905	BE0000610	Prostaglandin F2-alpha receptor	Humans	yes	NA	UniProtKB	P43088
DB00905	approved	DB00905	BE0002375	Prostaglandin E2 receptor EP3 subtype	Humans	yes	NA	UniProtKB	P43115
DB00905	approved	DB00905	BE0000064	Prostaglandin E2 receptor EP1 subtype	Humans	yes	NA	UniProtKB	P34995
DB00906	approved	DB00906	BE0000249	Sodium- and chloride-dependent GABA transporter 1	Humans	yes	NA	UniProtKB	P30531
DB00907	approved	DB00907	BE0000749	Sodium-dependent serotonin transporter	Humans	yes	2	UniProtKB	P31645
DB00907	approved	DB00907	BE0000647	Sodium-dependent dopamine transporter	Humans	yes	1	UniProtKB	Q01959
DB00907	approved	DB00907	BE0004901	Sodium channel protein	Humans	yes	2	UniProtKB	P35498
DB00907	approved	DB00907	BE0000486	Sodium-dependent noradrenaline transporter	Humans	yes	2	UniProtKB	P23975
DB00908	approved	DB00908	BE0000197	Sodium channel protein type 5 subunit alpha	Humans	yes	1	UniProtKB	Q14524
